league_id,league_name,team_name,source_priority,source_type,source_url,roster_url_if_available,player_profile_url_pattern_if_visible,source_domain,official_status,rights_or_usage_note,freshness_note,confidence,operator_verify_required,citation_url
serie_a_women_italy,Serie A Women,Juventus Women,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://www.juventus.com/en/teams/first-team-women/squad/,https://www.juventus.com/en/teams/first-team-women/squad/,profile_links_visible_but_pattern_operator_verify,juventus.com,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official Juventus Women squad page; verify profile URL pattern manually.,high,yes,https://www.juventus.com/en/teams/first-team-women/squad/
serie_a_women_italy,Serie A Women,Lazio Women,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://www.sslazio.it/it/team/lazio-prima-squadra-femminile/squadra,https://www.sslazio.it/it/team/lazio-prima-squadra-femminile/squadra,https://www.sslazio.it/it/player/{player_slug},sslazio.it,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official Lazio Women squad page; player profile pattern visible from site examples; verify each slug.,high,yes,https://www.sslazio.it/it/team/lazio-prima-squadra-femminile/squadra
serie_a_women_italy,Serie A Women,Napoli Femminile,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://napolifemminile.it/rosa/,https://napolifemminile.it/rosa/,not_visible_on_roster_index,napolifemminile.it,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official roster page; verify current-season status after summer updates.,high,yes,https://napolifemminile.it/rosa/
serie_a_women_italy,Serie A Women,Parma Women,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://www.parmacalcio1913.com/prima-squadra-femminile/,https://www.parmacalcio1913.com/prima-squadra-femminile/,not_visible_on_roster_index,parmacalcio1913.com,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official first-team women roster page found; verify dynamic player cards because parsed page exposes category anchors more than names.,medium_high,yes,https://www.parmacalcio1913.com/prima-squadra-femminile/
serie_a_women_italy,Serie A Women,Sassuolo Women,P1_NON_OFFICIAL_ROSTER_BACKUP,non_official_public_database_team_roster,https://www.soccerdonna.de/en/us-sassuolo/startseite/verein_6329.html,https://www.soccerdonna.de/en/us-sassuolo/startseite/verein_6329.html,https://www.soccerdonna.de/en/{player_slug}/profil/spieler_{player_id}.html,soccerdonna.de,non_official_public_database,Non-official public database backup; use only for roster identity cross-check; no media reuse.,Official Sassuolo page was news/archive-heavy; Soccerdonna gives a 2025/26 squad candidate. Operator should reconcile with club sources.,medium,yes,https://www.soccerdonna.de/en/us-sassuolo/startseite/verein_6329.html
serie_a_women_italy,Serie A Women,Ternana Women,P1_NON_OFFICIAL_ROSTER_BACKUP,non_official_public_database_team_roster,https://www.soccerdonna.de/en/ternana-women/kader/verein_7549.html,https://www.soccerdonna.de/en/ternana-women/kader/verein_7549.html,https://www.soccerdonna.de/en/{player_slug}/profil/spieler_{player_id}.html,soccerdonna.de,non_official_public_database,Non-official public database backup; use only for roster identity cross-check; no media reuse.,Official Ternana Women homepage was current but roster path was not reliably parsed; Soccerdonna current squad is a backup candidate.,medium,yes,https://www.soccerdonna.de/en/ternana-women/kader/verein_7549.html
arkema_premiere_ligue_france,Arkema Première Ligue,AS Saint-Etienne Women,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://www.asse.fr/fr/feminines/saison-2025-2026/arkema-premiere-ligue,https://www.asse.fr/fr/feminines/saison-2025-2026/arkema-premiere-ligue,profile_links_visible_but_pattern_operator_verify,asse.fr,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official ASSE Effectif Arkema PL page; URL path and page title carry season-label mismatch so verify current season before intake.,high,yes,https://www.asse.fr/fr/feminines/saison-2025-2026/arkema-premiere-ligue
arkema_premiere_ligue_france,Arkema Première Ligue,Dijon FCO Women,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://www.dfco.fr/effectifs/division-1-feminine/,https://www.dfco.fr/effectifs/division-1-feminine/,profile_links_visible_but_pattern_operator_verify,dfco.fr,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official DFCO Division 1 féminine roster page; verify profile slugs manually.,high,yes,https://www.dfco.fr/effectifs/division-1-feminine/
arkema_premiere_ligue_france,Arkema Première Ligue,FC Fleury 91 Women,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://www.fcfleury91.fr/effectif-arkemapl,https://www.fcfleury91.fr/effectif-arkemapl,not_visible_on_roster_index,fcfleury91.fr,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official Effectif Arkema PL page but parsed title says 2024-2025; verify against current season pages.,medium,yes,https://www.fcfleury91.fr/effectif-arkemapl
arkema_premiere_ligue_france,Arkema Première Ligue,FC Nantes Women,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://www.fcnantes.com/feminines/20252026/effectifD1F.php,https://www.fcnantes.com/feminines/20252026/effectifD1F.php,not_visible_on_roster_index,fcnantes.com,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official FC Nantes 2025/26 D1F roster URL candidate; page had limited parser access so verify in browser.,medium,yes,https://www.fcnantes.com/feminines/20252026/effectifD1F.php
arkema_premiere_ligue_france,Arkema Première Ligue,Le Havre AC Women,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://hac.football/fr/players?competition=FD1,https://hac.football/fr/players?competition=FD1,profile_links_visible_but_pattern_operator_verify,hac.football,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official HAC Arkema Première Ligue players page reached from club menu; verify profile paths.,high,yes,https://hac.football/fr/players?competition=FD1
arkema_premiere_ligue_france,Arkema Première Ligue,MHSC Feminines,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://mhscfoot.com/en/effectif/2025-2026/d1-feminines/,https://mhscfoot.com/en/effectif/2025-2026/d1-feminines/,profile_links_visible_but_pattern_operator_verify,mhscfoot.com,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official MHSC Féminine Pro 2025/26 team-and-staff page candidate; verify language/season variant before intake.,medium_high,yes,https://mhscfoot.com/en/effectif/2025-2026/d1-feminines/
arkema_premiere_ligue_france,Arkema Première Ligue,OL Lyonnes,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://www.ol-lyonnes.com/saison-25-26/effectif/,https://www.ol-lyonnes.com/saison-25-26/effectif/,profile_links_visible_but_pattern_operator_verify,ol-lyonnes.com,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official OL Lyonnes 25-26 effectif page; verify 2026/27 transition updates.,high,yes,https://www.ol-lyonnes.com/saison-25-26/effectif/
arkema_premiere_ligue_france,Arkema Première Ligue,Olympique Marseille Women,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://www.om.fr/en/team/women,https://www.om.fr/en/team/women,profile_links_visible_but_pattern_operator_verify,om.fr,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official OM women team page; verify current roster and profile slugs manually.,high,yes,https://www.om.fr/en/team/women
arkema_premiere_ligue_france,Arkema Première Ligue,Paris FC Women,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://parisfc.fr/pro-femme/joueuses-staff/,https://parisfc.fr/pro-femme/joueuses-staff/,profile_links_visible_but_pattern_operator_verify,parisfc.fr,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official Paris FC pro féminine joueuses-and-staff page; verify player profile links and season rollover.,high,yes,https://parisfc.fr/pro-femme/joueuses-staff/
arkema_premiere_ligue_france,Arkema Première Ligue,Paris Saint-Germain Women,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://www.psg.fr/football-feminin/effectif,https://www.psg.fr/football-feminin/effectif,profile_links_visible_but_pattern_operator_verify,psg.fr,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official PSG football féminin effectif page; verify player profile slugs manually.,high,yes,https://www.psg.fr/football-feminin/effectif
arkema_premiere_ligue_france,Arkema Première Ligue,RC Lens Women,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://www.rclens.fr/fr/feminines/joueuses,https://www.rclens.fr/fr/feminines/joueuses,profile_links_visible_but_pattern_operator_verify,rclens.fr,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official RC Lens féminines joueuses page; verify after first elite-season squad updates.,high,yes,https://www.rclens.fr/fr/feminines/joueuses
arkema_premiere_ligue_france,Arkema Première Ligue,RC Strasbourg Alsace Women,P0_OFFICIAL_CLUB_ROSTER,official_club_team_roster,https://www.rcstrasbourgalsace.fr/equipe-arkema-premiere-ligue-25-26/,https://www.rcstrasbourgalsace.fr/equipe-arkema-premiere-ligue-25-26/,profile_links_visible_but_pattern_operator_verify,rcstrasbourgalsace.fr,official_team,Review-only metadata candidate; use roster/profile text for identity cross-check only; no media reuse.,Official RC Strasbourg Arkema Première Ligue 25-26 team page; parser had limited access so verify roster details manually.,medium_high,yes,https://www.rcstrasbourgalsace.fr/equipe-arkema-premiere-ligue-25-26/
wsl_england,Women's Super League,ALL_TEAMS_BACKUP,P2_NON_OFFICIAL_LEAGUE_BACKUP,non_official_public_database_league_index,https://www.soccerdonna.de/en/womens-super-league/startseite/wettbewerb_ENG1.html,https://www.soccerdonna.de/en/womens-super-league/startseite/wettbewerb_ENG1.html,https://www.soccerdonna.de/en/{player_slug}/profil/spieler_{player_id}.html,soccerdonna.de,non_official_public_database,Non-official public database backup; use only for roster identity cross-check; no media reuse.,Backup only for official WSL parsing gaps or roster-history cross-checks.,medium,yes,https://www.soccerdonna.de/en/womens-super-league/startseite/wettbewerb_ENG1.html
liga_f_spain,Liga F,ALL_TEAMS_BACKUP,P2_NON_OFFICIAL_LEAGUE_BACKUP,non_official_public_database_league_index,https://www.soccerdonna.de/en/primera-division-femenina/startseite/wettbewerb_ESP1.html,https://www.soccerdonna.de/en/primera-division-femenina/startseite/wettbewerb_ESP1.html,https://www.soccerdonna.de/en/{player_slug}/profil/spieler_{player_id}.html,soccerdonna.de,non_official_public_database,Non-official public database backup; use only for roster identity cross-check; no media reuse.,Backup only for Liga F official parsing gaps or roster-history cross-checks.,medium,yes,https://www.soccerdonna.de/en/primera-division-femenina/startseite/wettbewerb_ESP1.html
frauen_bundesliga_germany,Frauen-Bundesliga,ALL_TEAMS_BACKUP,P2_GRAY_AREA_LEAGUE_BACKUP,gray_area_public_competition_index,https://globalsportsarchive.com/en/soccer/competition/google-pixel-frauen-bundesliga-2025-2026/76011,https://globalsportsarchive.com/en/soccer/competition/google-pixel-frauen-bundesliga-2025-2026/76011,not_visible,globalsportsarchive.com,gray_area_public_source,Gray-area public source candidate; cross-check against official pages before intake; no media reuse.,Backup only where DFB/club pages are stale or hard to parse; operator must verify every player row.,low_medium,yes,https://globalsportsarchive.com/en/soccer/competition/google-pixel-frauen-bundesliga-2025-2026/76011
serie_a_women_italy,Serie A Women,ALL_TEAMS_BACKUP,P2_NON_OFFICIAL_LEAGUE_BACKUP,non_official_public_database_league_index,https://www.soccerdonna.de/en/serie-a-women/startseite/wettbewerb_IT1.html,https://www.soccerdonna.de/en/serie-a-women/startseite/wettbewerb_IT1.html,https://www.soccerdonna.de/en/{player_slug}/profil/spieler_{player_id}.html,soccerdonna.de,non_official_public_database,Non-official public database backup; use only for roster identity cross-check; no media reuse.,Backup only for Serie A Women club pages that are incomplete or hard to parse.,medium,yes,https://www.soccerdonna.de/en/serie-a-women/startseite/wettbewerb_IT1.html
arkema_premiere_ligue_france,Arkema Première Ligue,ALL_TEAMS_BACKUP,P2_GRAY_AREA_LEAGUE_BACKUP,gray_area_public_competition_index,https://globalsportsarchive.com/en/soccer/competition/arkema-premiere-ligue-2025-2026/76150,https://globalsportsarchive.com/en/soccer/competition/arkema-premiere-ligue-2025-2026/76150,not_visible,globalsportsarchive.com,gray_area_public_source,Gray-area public source candidate; cross-check against official pages before intake; no media reuse.,Backup only where official Arkema/team pages are incomplete or hard to parse; operator must verify every player row.,low_medium,yes,https://globalsportsarchive.com/en/soccer/competition/arkema-premiere-ligue-2025-2026/76150
