scope_id,league_id,entity_type,entity_id,display_name,local_logo_path,current_source_url,official_source_candidate,current_approval_status,allowed_decisions,operator_decision,source_reviewed,identity_match,source_url_to_record,registry_action,operator_notes,reviewed_by,reviewed_at_local,approval_scope,publish_ready,auto_approval,auto_publish,move_files,paid_apis,asset_downloads
europe_top_flight,liga_f_spain,team,costa_adeje_tenerife,Costa Adeje Tenerife,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/costa_adeje_tenerife/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,team,deportivo_abanca,Deportivo Abanca,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/deportivo_abanca/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,team,dux_logrono,DUX Logroño,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/dux_logrono/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,team,fc_badalona_women,FC Badalona Women,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/fc_badalona_women/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,team,fc_barcelona,FC Barcelona,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/fc_barcelona/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,team,granada_cf,Granada CF,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/granada_cf/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,team,levante_ud,Levante UD,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/levante_ud/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,team,madrid_cff,Madrid CFF,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/madrid_cff/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,team,rcd_espanyol_de_barcelona,RCD Espanyol de Barcelona,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/rcd_espanyol_de_barcelona/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,team,real_madrid_cf,Real Madrid CF,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/real_madrid_cf/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,team,real_sociedad,Real Sociedad,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/real_sociedad/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,team,sd_eibar,SD Eibar,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/sd_eibar/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,liga_f_spain,team,sevilla_fc,Sevilla FC,assets/leagues/womens_soccer/europe_top_flight/liga_f_spain/teams/sevilla_fc/logo.png,https://www.laliga.com/en-GB/futbol-femenino,https://www.laliga.com/en-GB/futbol-femenino,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.laliga.com/en-GB/futbol-femenino,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,frauen_bundesliga_germany,team,bayer_04_leverkusen_women,Bayer 04 Leverkusen Women,assets/leagues/womens_soccer/europe_top_flight/frauen_bundesliga_germany/teams/bayer_04_leverkusen_women/logo.png,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,frauen_bundesliga_germany,team,eintracht_frankfurt_women,Eintracht Frankfurt Women,assets/leagues/womens_soccer/europe_top_flight/frauen_bundesliga_germany/teams/eintracht_frankfurt_women/logo.png,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,frauen_bundesliga_germany,team,fc_bayern_munich_women,FC Bayern Munich Women,assets/leagues/womens_soccer/europe_top_flight/frauen_bundesliga_germany/teams/fc_bayern_munich_women/logo.png,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,frauen_bundesliga_germany,team,fc_carl_zeiss_jena_women,FC Carl Zeiss Jena Women,assets/leagues/womens_soccer/europe_top_flight/frauen_bundesliga_germany/teams/fc_carl_zeiss_jena_women/logo.png,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,frauen_bundesliga_germany,team,hamburger_sv_women,Hamburger SV Women,assets/leagues/womens_soccer/europe_top_flight/frauen_bundesliga_germany/teams/hamburger_sv_women/logo.png,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,frauen_bundesliga_germany,team,rb_leipzig_women,RB Leipzig Women,assets/leagues/womens_soccer/europe_top_flight/frauen_bundesliga_germany/teams/rb_leipzig_women/logo.png,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,frauen_bundesliga_germany,team,sc_freiburg_women,SC Freiburg Women,assets/leagues/womens_soccer/europe_top_flight/frauen_bundesliga_germany/teams/sc_freiburg_women/logo.png,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,frauen_bundesliga_germany,team,sgs_essen,SGS Essen,assets/leagues/womens_soccer/europe_top_flight/frauen_bundesliga_germany/teams/sgs_essen/logo.png,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,frauen_bundesliga_germany,team,sv_werder_bremen_women,SV Werder Bremen Women,assets/leagues/womens_soccer/europe_top_flight/frauen_bundesliga_germany/teams/sv_werder_bremen_women/logo.png,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,frauen_bundesliga_germany,team,tsg_hoffenheim_women,TSG Hoffenheim Women,assets/leagues/womens_soccer/europe_top_flight/frauen_bundesliga_germany/teams/tsg_hoffenheim_women/logo.png,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,frauen_bundesliga_germany,team,union_berlin_women,Union Berlin Women,assets/leagues/womens_soccer/europe_top_flight/frauen_bundesliga_germany/teams/union_berlin_women/logo.png,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,frauen_bundesliga_germany,team,vfl_wolfsburg_women,VfL Wolfsburg Women,assets/leagues/womens_soccer/europe_top_flight/frauen_bundesliga_germany/teams/vfl_wolfsburg_women/logo.png,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,frauen_bundesliga_germany,team,1_fc_koln_women,1. FC Köln Women,assets/leagues/womens_soccer/europe_top_flight/frauen_bundesliga_germany/teams/1_fc_koln_women/logo.png,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,frauen_bundesliga_germany,team,1_fc_nurnberg_women,1. FC Nürnberg Women,assets/leagues/womens_soccer/europe_top_flight/frauen_bundesliga_germany/teams/1_fc_nurnberg_women/logo.png,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://frauen-bundesliga.dfb.de/google-pixel-frauen-bundesliga/ergebnisse-und-tabelle/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,serie_a_women_italy,team,ac_milan_women,AC Milan Women,assets/leagues/womens_soccer/europe_top_flight/serie_a_women_italy/teams/ac_milan_women/logo.png,https://www.figc.it/it/femminile/,https://www.figc.it/it/femminile/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.figc.it/it/femminile/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,serie_a_women_italy,team,as_roma_women,AS Roma Women,assets/leagues/womens_soccer/europe_top_flight/serie_a_women_italy/teams/as_roma_women/logo.png,https://www.figc.it/it/femminile/,https://www.figc.it/it/femminile/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.figc.it/it/femminile/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,serie_a_women_italy,team,como_women,Como Women,assets/leagues/womens_soccer/europe_top_flight/serie_a_women_italy/teams/como_women/logo.png,https://www.figc.it/it/femminile/,https://www.figc.it/it/femminile/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.figc.it/it/femminile/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,serie_a_women_italy,team,fc_internazionale_women,FC Internazionale Women,assets/leagues/womens_soccer/europe_top_flight/serie_a_women_italy/teams/fc_internazionale_women/logo.png,https://www.figc.it/it/femminile/,https://www.figc.it/it/femminile/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.figc.it/it/femminile/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,serie_a_women_italy,team,fiorentina_women,Fiorentina Women,assets/leagues/womens_soccer/europe_top_flight/serie_a_women_italy/teams/fiorentina_women/logo.png,https://www.figc.it/it/femminile/,https://www.figc.it/it/femminile/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.figc.it/it/femminile/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,serie_a_women_italy,team,genoa_women,Genoa Women,assets/leagues/womens_soccer/europe_top_flight/serie_a_women_italy/teams/genoa_women/logo.png,https://www.figc.it/it/femminile/,https://www.figc.it/it/femminile/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.figc.it/it/femminile/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,serie_a_women_italy,team,juventus_women,Juventus Women,assets/leagues/womens_soccer/europe_top_flight/serie_a_women_italy/teams/juventus_women/logo.png,https://www.figc.it/it/femminile/,https://www.figc.it/it/femminile/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.figc.it/it/femminile/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,serie_a_women_italy,team,lazio_women,Lazio Women,assets/leagues/womens_soccer/europe_top_flight/serie_a_women_italy/teams/lazio_women/logo.png,https://www.figc.it/it/femminile/,https://www.figc.it/it/femminile/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.figc.it/it/femminile/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,serie_a_women_italy,team,napoli_femminile,Napoli Femminile,assets/leagues/womens_soccer/europe_top_flight/serie_a_women_italy/teams/napoli_femminile/logo.png,https://www.figc.it/it/femminile/,https://www.figc.it/it/femminile/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.figc.it/it/femminile/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
europe_top_flight,serie_a_women_italy,team,parma_women,Parma Women,assets/leagues/womens_soccer/europe_top_flight/serie_a_women_italy/teams/parma_women/logo.png,https://www.figc.it/it/femminile/,https://www.figc.it/it/femminile/,not_approved,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,hold_for_more_evidence,yes,yes,https://www.figc.it/it/femminile/,hold_no_registry_state_change_until_local_logo_asset_exists,Source and identity prefilled for human source-review sweep; local logo asset still required before approval.,Codex source-review prep; Mike manual review still required,2026-06-27 sprint prep,review_only_renderer_womens_soccer_logo_trust_manual_intake,false,false,false,false,false,false
