operator_rank,scope_id,league_id,team_id,team_name,candidate_rows,official_roster_candidate_rows,starter_candidate_rows,local_candidate_files_present,source_domains,highest_priority_source_tier,manual_intake_file,team_review_board_path,team_contact_sheet_path,operator_next_step,expansion_phase,review_only,publish_ready,auto_approval,auto_publish,move_files,paid_apis,asset_downloads
52,europe_top_flight,frauen_bundesliga_germany,rb_leipzig_women,RB Leipzig Women,1,0,1,0,frauen-bundesliga.dfb.de,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/rb_leipzig_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/rb_leipzig_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
53,europe_top_flight,frauen_bundesliga_germany,sc_freiburg_women,SC Freiburg Women,1,0,1,0,frauen-bundesliga.dfb.de,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/sc_freiburg_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/sc_freiburg_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
54,europe_top_flight,frauen_bundesliga_germany,sgs_essen,SGS Essen,1,0,1,0,frauen-bundesliga.dfb.de,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/sgs_essen.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/sgs_essen.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
55,europe_top_flight,frauen_bundesliga_germany,sv_werder_bremen_women,SV Werder Bremen Women,1,0,1,0,frauen-bundesliga.dfb.de,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/sv_werder_bremen_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/sv_werder_bremen_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
56,europe_top_flight,frauen_bundesliga_germany,tsg_hoffenheim_women,TSG Hoffenheim Women,1,0,1,0,frauen-bundesliga.dfb.de,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/tsg_hoffenheim_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/tsg_hoffenheim_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
57,europe_top_flight,frauen_bundesliga_germany,union_berlin_women,Union Berlin Women,1,0,1,0,frauen-bundesliga.dfb.de,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/union_berlin_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/union_berlin_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
58,europe_top_flight,frauen_bundesliga_germany,vfl_wolfsburg_women,VfL Wolfsburg Women,1,0,1,0,frauen-bundesliga.dfb.de,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/vfl_wolfsburg_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/vfl_wolfsburg_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
59,europe_top_flight,serie_a_women_italy,ac_milan_women,AC Milan Women,1,0,1,0,www.figc.it,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/ac_milan_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/ac_milan_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
60,europe_top_flight,serie_a_women_italy,as_roma_women,AS Roma Women,1,0,1,0,www.figc.it,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/as_roma_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/as_roma_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
61,europe_top_flight,serie_a_women_italy,como_women,Como Women,1,0,1,0,www.figc.it,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/como_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/como_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
62,europe_top_flight,serie_a_women_italy,fc_internazionale_women,FC Internazionale Women,1,0,1,0,www.figc.it,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fc_internazionale_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fc_internazionale_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
63,europe_top_flight,serie_a_women_italy,fiorentina_women,Fiorentina Women,1,0,1,0,www.figc.it,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fiorentina_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fiorentina_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
64,europe_top_flight,serie_a_women_italy,genoa_women,Genoa Women,1,0,1,0,www.figc.it,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/genoa_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/genoa_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
65,europe_top_flight,serie_a_women_italy,juventus_women,Juventus Women,1,0,1,0,www.figc.it,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/juventus_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/juventus_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
66,europe_top_flight,serie_a_women_italy,lazio_women,Lazio Women,1,0,1,0,www.figc.it,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/lazio_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/lazio_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
67,europe_top_flight,serie_a_women_italy,napoli_femminile,Napoli Femminile,1,0,1,0,www.figc.it,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/napoli_femminile.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/napoli_femminile.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
68,europe_top_flight,serie_a_women_italy,parma_women,Parma Women,1,0,1,0,www.figc.it,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/parma_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/parma_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
69,europe_top_flight,serie_a_women_italy,sassuolo_women,Sassuolo Women,1,0,1,0,www.figc.it,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/sassuolo_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/sassuolo_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
70,europe_top_flight,serie_a_women_italy,ternana_women,Ternana Women,1,0,1,0,www.figc.it,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/ternana_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/ternana_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
71,europe_top_flight,arkema_premiere_ligue_france,as_saint_etienne_women,AS Saint-Etienne Women,1,0,1,0,epreuves.fff.fr,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/as_saint_etienne_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/as_saint_etienne_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
72,europe_top_flight,arkema_premiere_ligue_france,dijon_fco_women,Dijon FCO Women,1,0,1,0,epreuves.fff.fr,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/dijon_fco_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/dijon_fco_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
73,europe_top_flight,arkema_premiere_ligue_france,fc_fleury_91_women,FC Fleury 91 Women,1,0,1,0,epreuves.fff.fr,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fc_fleury_91_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fc_fleury_91_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
74,europe_top_flight,arkema_premiere_ligue_france,fc_nantes_women,FC Nantes Women,1,0,1,0,epreuves.fff.fr,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fc_nantes_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/fc_nantes_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
75,europe_top_flight,arkema_premiere_ligue_france,le_havre_ac_women,Le Havre AC Women,1,0,1,0,epreuves.fff.fr,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/le_havre_ac_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/le_havre_ac_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
76,europe_top_flight,arkema_premiere_ligue_france,mhsc_feminines,MHSC Feminines,1,0,1,0,epreuves.fff.fr,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/mhsc_feminines.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/mhsc_feminines.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
77,europe_top_flight,arkema_premiere_ligue_france,ol_lyonnes,OL Lyonnes,1,0,1,0,epreuves.fff.fr,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/ol_lyonnes.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/ol_lyonnes.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
78,europe_top_flight,arkema_premiere_ligue_france,olympique_marseille_women,Olympique Marseille Women,1,0,1,0,epreuves.fff.fr,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/olympique_marseille_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/olympique_marseille_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
79,europe_top_flight,arkema_premiere_ligue_france,paris_fc_women,Paris FC Women,1,0,1,0,epreuves.fff.fr,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/paris_fc_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/paris_fc_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
80,europe_top_flight,arkema_premiere_ligue_france,paris_saint_germain_women,Paris Saint-Germain Women,1,0,1,0,epreuves.fff.fr,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/paris_saint_germain_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/paris_saint_germain_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
81,europe_top_flight,arkema_premiere_ligue_france,rc_lens_women,RC Lens Women,1,0,1,0,epreuves.fff.fr,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/rc_lens_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/rc_lens_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
82,europe_top_flight,arkema_premiere_ligue_france,rc_strasbourg_alsace_women,RC Strasbourg Alsace Women,1,0,1,0,epreuves.fff.fr,public_or_official_candidate,data/asset_registry/womens_soccer/womens_soccer_athlete_photo_review_intake.csv,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/rc_strasbourg_alsace_women.md,data/asset_registry/womens_soccer/athlete_photo_contact_sheets/europe_top_flight/rc_strasbourg_alsace_women.png,Use the team board to add athlete names and source URLs manually; keep rows held until a local file is supplied and reviewed.,phase_2_europe_top_flight_starter,true,false,false,false,false,false,false
