review_packet_id,decision_lane,default_operator_decision,decision_packet_title,allowed_operator_decisions,decision_primary_action,decision_hold_cue,decision_revise_cue,asset_domain,league,entity_type,entity_id,entity_name,asset_kind,asset_path,finding,severity,approval_status,format_status,dimension_status,renderer_coverage,source_confidence,identity_confidence,manual_approval_status,asset_readiness,logo_readiness_status,renderer_fallback_cue,operator_copy_target,manual_review_packet,publish_ready,auto_approval,auto_publish,move_files,paid_apis,recommended_next_step,blocker_summary,evidence
asset_review_0095_player_photo_connecticut_sun_brittney_griner,wnba_athlete_photo_onboarding,hold_photo_slot,Player photo blocker: Brittney Griner,verify_photo_for_review_renders|hold_photo_slot|revise_photo_asset,replace_with_decodable_png_jpg_or_webp_before_renderer_use,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_brittney_griner,Brittney Griner,cutout,assets/leagues/wnba/athletes/connecticut_sun_brittney_griner/cutout.png,player_photo_format_problem,warning,missing,missing_file,not_available,review_only_not_renderable_until_approved,source_missing_or_unregistered,identity_unverified_asset_missing,manual_review_required,review_format_before_renderer_use,,,operator/inbox/athlete_photo_onboarding_decisions.csv,data/asset_registry/wnba/athlete_photo_catalog.md,false,false,false,false,false,replace_with_decodable_png_jpg_or_webp_before_renderer_use,Brittney Griner: player photo format problem; default decision=hold_photo_slot; readiness=review_format_before_renderer_use,athlete_images_registry; source_note=missing_review_required; asset_file_missing; cutout_slot_requires_manual_crop_review; path_missing
asset_review_0096_player_photo_connecticut_sun_brittney_griner,wnba_athlete_identity_resolution,hold_identity,Player photo blocker: Brittney Griner,verify_identity_for_review_renders|hold_identity|revise_asset,recheck_decision_source_source_file_and_approval_timestamp,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_brittney_griner,Brittney Griner,headshot,assets/leagues/wnba/athletes/connecticut_sun_brittney_griner/headshot.png,suspicious_or_default_player_approval,warning,approved,valid_raster,meets_player_photo_floor,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,source_recheck_required,identity_hold_default_or_suspicious_approval,manual_review_required,blocked_until_identity_resolution,,,operator/inbox/wnba_athlete_identity_resolution.csv,data/asset_registry/wnba/athlete_identity_resolution_workflow.md,false,false,false,false,false,recheck_decision_source_source_file_and_approval_timestamp,Brittney Griner: suspicious or default player approval; default decision=hold_identity; readiness=blocked_until_identity_resolution,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_brittney_griner__203398.png; approved_at_utc=2026-06-16T04:22:55.104806+00:00; approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required; bytes=19270; image_size=260x190
asset_review_0097_player_photo_connecticut_sun_charlisse_leger_walker,wnba_athlete_photo_onboarding,hold_photo_slot,Player photo blocker: Charlisse Leger-Walker,verify_photo_for_review_renders|hold_photo_slot|revise_photo_asset,keep_photo_slot_disabled_until_asset_and_marker_are_reviewed,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_charlisse_leger_walker,Charlisse Leger-Walker,cutout,assets/leagues/wnba/athletes/connecticut_sun_charlisse_leger_walker/cutout.png,missing_local_player_asset,error,missing,missing_file,not_available,review_only_not_renderable_until_approved,source_missing_or_unregistered,identity_unverified_asset_missing,manual_review_required,blocked_until_asset_or_format_fixed,,,operator/inbox/athlete_photo_onboarding_decisions.csv,data/asset_registry/wnba/athlete_photo_catalog.md,false,false,false,false,false,keep_photo_slot_disabled_until_asset_and_marker_are_reviewed,Charlisse Leger-Walker: missing local player asset; default decision=hold_photo_slot; readiness=blocked_until_asset_or_format_fixed,athlete_images_registry; source_note=missing_review_required; asset_file_missing; cutout_slot_requires_manual_crop_review; path_missing
asset_review_0098_player_photo_connecticut_sun_charlisse_leger_walker,wnba_athlete_photo_onboarding,hold_photo_slot,Player photo blocker: Charlisse Leger-Walker,verify_photo_for_review_renders|hold_photo_slot|revise_photo_asset,replace_with_decodable_png_jpg_or_webp_before_renderer_use,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_charlisse_leger_walker,Charlisse Leger-Walker,cutout,assets/leagues/wnba/athletes/connecticut_sun_charlisse_leger_walker/cutout.png,player_photo_format_problem,warning,missing,missing_file,not_available,review_only_not_renderable_until_approved,source_missing_or_unregistered,identity_unverified_asset_missing,manual_review_required,review_format_before_renderer_use,,,operator/inbox/athlete_photo_onboarding_decisions.csv,data/asset_registry/wnba/athlete_photo_catalog.md,false,false,false,false,false,replace_with_decodable_png_jpg_or_webp_before_renderer_use,Charlisse Leger-Walker: player photo format problem; default decision=hold_photo_slot; readiness=review_format_before_renderer_use,athlete_images_registry; source_note=missing_review_required; asset_file_missing; cutout_slot_requires_manual_crop_review; path_missing
asset_review_0099_player_photo_connecticut_sun_charlisse_leger_walker,wnba_athlete_identity_resolution,hold_identity,Player photo blocker: Charlisse Leger-Walker,verify_identity_for_review_renders|hold_identity|revise_asset,recheck_decision_source_source_file_and_approval_timestamp,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_charlisse_leger_walker,Charlisse Leger-Walker,headshot,assets/leagues/wnba/athletes/connecticut_sun_charlisse_leger_walker/headshot.png,suspicious_or_default_player_approval,warning,approved,valid_raster,meets_player_photo_floor,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,source_recheck_required,identity_hold_default_or_suspicious_approval,manual_review_required,blocked_until_identity_resolution,,,operator/inbox/wnba_athlete_identity_resolution.csv,data/asset_registry/wnba/athlete_identity_resolution_workflow.md,false,false,false,false,false,recheck_decision_source_source_file_and_approval_timestamp,Charlisse Leger-Walker: suspicious or default player approval; default decision=hold_identity; readiness=blocked_until_identity_resolution,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_charlisse_leger_walker__1643449.png; approved_at_utc=2026-06-16T04:22:55.102174+00:00; approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required; bytes=24513; image_size=260x190
asset_review_0100_player_photo_connecticut_sun_diamond_miller,wnba_athlete_photo_onboarding,hold_photo_slot,Player photo blocker: Diamond Miller,verify_photo_for_review_renders|hold_photo_slot|revise_photo_asset,keep_photo_slot_disabled_until_asset_and_marker_are_reviewed,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_diamond_miller,Diamond Miller,cutout,assets/leagues/wnba/athletes/connecticut_sun_diamond_miller/cutout.png,missing_local_player_asset,error,missing,missing_file,not_available,review_only_not_renderable_until_approved,source_missing_or_unregistered,identity_unverified_asset_missing,manual_review_required,blocked_until_asset_or_format_fixed,,,operator/inbox/athlete_photo_onboarding_decisions.csv,data/asset_registry/wnba/athlete_photo_catalog.md,false,false,false,false,false,keep_photo_slot_disabled_until_asset_and_marker_are_reviewed,Diamond Miller: missing local player asset; default decision=hold_photo_slot; readiness=blocked_until_asset_or_format_fixed,athlete_images_registry; source_note=missing_review_required; asset_file_missing; cutout_slot_requires_manual_crop_review; path_missing
asset_review_0101_player_photo_connecticut_sun_diamond_miller,wnba_athlete_photo_onboarding,hold_photo_slot,Player photo blocker: Diamond Miller,verify_photo_for_review_renders|hold_photo_slot|revise_photo_asset,replace_with_decodable_png_jpg_or_webp_before_renderer_use,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_diamond_miller,Diamond Miller,cutout,assets/leagues/wnba/athletes/connecticut_sun_diamond_miller/cutout.png,player_photo_format_problem,warning,missing,missing_file,not_available,review_only_not_renderable_until_approved,source_missing_or_unregistered,identity_unverified_asset_missing,manual_review_required,review_format_before_renderer_use,,,operator/inbox/athlete_photo_onboarding_decisions.csv,data/asset_registry/wnba/athlete_photo_catalog.md,false,false,false,false,false,replace_with_decodable_png_jpg_or_webp_before_renderer_use,Diamond Miller: player photo format problem; default decision=hold_photo_slot; readiness=review_format_before_renderer_use,athlete_images_registry; source_note=missing_review_required; asset_file_missing; cutout_slot_requires_manual_crop_review; path_missing
asset_review_0102_player_photo_connecticut_sun_diamond_miller,wnba_athlete_identity_resolution,hold_identity,Player photo blocker: Diamond Miller,verify_identity_for_review_renders|hold_identity|revise_asset,recheck_decision_source_source_file_and_approval_timestamp,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_diamond_miller,Diamond Miller,headshot,assets/leagues/wnba/athletes/connecticut_sun_diamond_miller/headshot.png,suspicious_or_default_player_approval,warning,approved,valid_raster,meets_player_photo_floor,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,source_recheck_required,identity_hold_default_or_suspicious_approval,manual_review_required,blocked_until_identity_resolution,,,operator/inbox/wnba_athlete_identity_resolution.csv,data/asset_registry/wnba/athlete_identity_resolution_workflow.md,false,false,false,false,false,recheck_decision_source_source_file_and_approval_timestamp,Diamond Miller: suspicious or default player approval; default decision=hold_identity; readiness=blocked_until_identity_resolution,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_diamond_miller__1641649.png; approved_at_utc=2026-06-16T04:22:55.101317+00:00; approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required; bytes=19697; image_size=260x190
asset_review_0103_player_photo_connecticut_sun_gianna_kneepkens,wnba_athlete_photo_onboarding,hold_photo_slot,Player photo blocker: Gianna Kneepkens,verify_photo_for_review_renders|hold_photo_slot|revise_photo_asset,keep_photo_slot_disabled_until_asset_and_marker_are_reviewed,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_gianna_kneepkens,Gianna Kneepkens,cutout,assets/leagues/wnba/athletes/connecticut_sun_gianna_kneepkens/cutout.png,missing_local_player_asset,error,missing,missing_file,not_available,review_only_not_renderable_until_approved,source_missing_or_unregistered,identity_unverified_asset_missing,manual_review_required,blocked_until_asset_or_format_fixed,,,operator/inbox/athlete_photo_onboarding_decisions.csv,data/asset_registry/wnba/athlete_photo_catalog.md,false,false,false,false,false,keep_photo_slot_disabled_until_asset_and_marker_are_reviewed,Gianna Kneepkens: missing local player asset; default decision=hold_photo_slot; readiness=blocked_until_asset_or_format_fixed,athlete_images_registry; source_note=missing_review_required; asset_file_missing; cutout_slot_requires_manual_crop_review; path_missing
asset_review_0104_player_photo_connecticut_sun_gianna_kneepkens,wnba_athlete_photo_onboarding,hold_photo_slot,Player photo blocker: Gianna Kneepkens,verify_photo_for_review_renders|hold_photo_slot|revise_photo_asset,replace_with_decodable_png_jpg_or_webp_before_renderer_use,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_gianna_kneepkens,Gianna Kneepkens,cutout,assets/leagues/wnba/athletes/connecticut_sun_gianna_kneepkens/cutout.png,player_photo_format_problem,warning,missing,missing_file,not_available,review_only_not_renderable_until_approved,source_missing_or_unregistered,identity_unverified_asset_missing,manual_review_required,review_format_before_renderer_use,,,operator/inbox/athlete_photo_onboarding_decisions.csv,data/asset_registry/wnba/athlete_photo_catalog.md,false,false,false,false,false,replace_with_decodable_png_jpg_or_webp_before_renderer_use,Gianna Kneepkens: player photo format problem; default decision=hold_photo_slot; readiness=review_format_before_renderer_use,athlete_images_registry; source_note=missing_review_required; asset_file_missing; cutout_slot_requires_manual_crop_review; path_missing
asset_review_0105_player_photo_connecticut_sun_gianna_kneepkens,wnba_athlete_identity_resolution,hold_identity,Player photo blocker: Gianna Kneepkens,verify_identity_for_review_renders|hold_identity|revise_asset,recheck_decision_source_source_file_and_approval_timestamp,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_gianna_kneepkens,Gianna Kneepkens,headshot,assets/leagues/wnba/athletes/connecticut_sun_gianna_kneepkens/headshot.png,suspicious_or_default_player_approval,warning,approved,valid_raster,meets_player_photo_floor,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,source_recheck_required,identity_hold_default_or_suspicious_approval,manual_review_required,blocked_until_identity_resolution,,,operator/inbox/wnba_athlete_identity_resolution.csv,data/asset_registry/wnba/athlete_identity_resolution_workflow.md,false,false,false,false,false,recheck_decision_source_source_file_and_approval_timestamp,Gianna Kneepkens: suspicious or default player approval; default decision=hold_identity; readiness=blocked_until_identity_resolution,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_gianna_kneepkens__1643429.png; approved_at_utc=2026-06-16T04:22:55.102452+00:00; approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required; bytes=20364; image_size=260x190
asset_review_0106_player_photo_connecticut_sun_hailey_van_lith,wnba_athlete_photo_onboarding,hold_photo_slot,Player photo blocker: Hailey Van Lith,verify_photo_for_review_renders|hold_photo_slot|revise_photo_asset,keep_photo_slot_disabled_until_asset_and_marker_are_reviewed,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_hailey_van_lith,Hailey Van Lith,cutout,assets/leagues/wnba/athletes/connecticut_sun_hailey_van_lith/cutout.png,missing_local_player_asset,error,missing,missing_file,not_available,review_only_not_renderable_until_approved,source_missing_or_unregistered,identity_unverified_asset_missing,manual_review_required,blocked_until_asset_or_format_fixed,,,operator/inbox/athlete_photo_onboarding_decisions.csv,data/asset_registry/wnba/athlete_photo_catalog.md,false,false,false,false,false,keep_photo_slot_disabled_until_asset_and_marker_are_reviewed,Hailey Van Lith: missing local player asset; default decision=hold_photo_slot; readiness=blocked_until_asset_or_format_fixed,athlete_images_registry; source_note=missing_review_required; asset_file_missing; cutout_slot_requires_manual_crop_review; path_missing
asset_review_0107_player_photo_connecticut_sun_hailey_van_lith,wnba_athlete_photo_onboarding,hold_photo_slot,Player photo blocker: Hailey Van Lith,verify_photo_for_review_renders|hold_photo_slot|revise_photo_asset,replace_with_decodable_png_jpg_or_webp_before_renderer_use,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_hailey_van_lith,Hailey Van Lith,cutout,assets/leagues/wnba/athletes/connecticut_sun_hailey_van_lith/cutout.png,player_photo_format_problem,warning,missing,missing_file,not_available,review_only_not_renderable_until_approved,source_missing_or_unregistered,identity_unverified_asset_missing,manual_review_required,review_format_before_renderer_use,,,operator/inbox/athlete_photo_onboarding_decisions.csv,data/asset_registry/wnba/athlete_photo_catalog.md,false,false,false,false,false,replace_with_decodable_png_jpg_or_webp_before_renderer_use,Hailey Van Lith: player photo format problem; default decision=hold_photo_slot; readiness=review_format_before_renderer_use,athlete_images_registry; source_note=missing_review_required; asset_file_missing; cutout_slot_requires_manual_crop_review; path_missing
asset_review_0108_player_photo_connecticut_sun_hailey_van_lith,wnba_athlete_identity_resolution,hold_identity,Player photo blocker: Hailey Van Lith,verify_identity_for_review_renders|hold_identity|revise_asset,recheck_decision_source_source_file_and_approval_timestamp,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_hailey_van_lith,Hailey Van Lith,headshot,assets/leagues/wnba/athletes/connecticut_sun_hailey_van_lith/headshot.png,suspicious_or_default_player_approval,warning,approved,valid_raster,meets_player_photo_floor,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,source_recheck_required,identity_hold_default_or_suspicious_approval,manual_review_required,blocked_until_identity_resolution,,,operator/inbox/wnba_athlete_identity_resolution.csv,data/asset_registry/wnba/athlete_identity_resolution_workflow.md,false,false,false,false,false,recheck_decision_source_source_file_and_approval_timestamp,Hailey Van Lith: suspicious or default player approval; default decision=hold_identity; readiness=blocked_until_identity_resolution,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_hailey_van_lith__1642817.png; approved_at_utc=2026-06-16T04:22:55.101590+00:00; approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required; bytes=19019; image_size=260x190
asset_review_0109_player_photo_connecticut_sun_kennedy_burke,wnba_athlete_photo_onboarding,hold_photo_slot,Player photo blocker: Kennedy Burke,verify_photo_for_review_renders|hold_photo_slot|revise_photo_asset,keep_photo_slot_disabled_until_asset_and_marker_are_reviewed,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_kennedy_burke,Kennedy Burke,cutout,assets/leagues/wnba/athletes/connecticut_sun_kennedy_burke/cutout.png,missing_local_player_asset,error,missing,missing_file,not_available,review_only_not_renderable_until_approved,source_missing_or_unregistered,identity_unverified_asset_missing,manual_review_required,blocked_until_asset_or_format_fixed,,,operator/inbox/athlete_photo_onboarding_decisions.csv,data/asset_registry/wnba/athlete_photo_catalog.md,false,false,false,false,false,keep_photo_slot_disabled_until_asset_and_marker_are_reviewed,Kennedy Burke: missing local player asset; default decision=hold_photo_slot; readiness=blocked_until_asset_or_format_fixed,athlete_images_registry; source_note=missing_review_required; asset_file_missing; cutout_slot_requires_manual_crop_review; path_missing
asset_review_0110_player_photo_connecticut_sun_kennedy_burke,wnba_athlete_photo_onboarding,hold_photo_slot,Player photo blocker: Kennedy Burke,verify_photo_for_review_renders|hold_photo_slot|revise_photo_asset,replace_with_decodable_png_jpg_or_webp_before_renderer_use,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_kennedy_burke,Kennedy Burke,cutout,assets/leagues/wnba/athletes/connecticut_sun_kennedy_burke/cutout.png,player_photo_format_problem,warning,missing,missing_file,not_available,review_only_not_renderable_until_approved,source_missing_or_unregistered,identity_unverified_asset_missing,manual_review_required,review_format_before_renderer_use,,,operator/inbox/athlete_photo_onboarding_decisions.csv,data/asset_registry/wnba/athlete_photo_catalog.md,false,false,false,false,false,replace_with_decodable_png_jpg_or_webp_before_renderer_use,Kennedy Burke: player photo format problem; default decision=hold_photo_slot; readiness=review_format_before_renderer_use,athlete_images_registry; source_note=missing_review_required; asset_file_missing; cutout_slot_requires_manual_crop_review; path_missing
asset_review_0111_player_photo_connecticut_sun_kennedy_burke,wnba_athlete_identity_resolution,hold_identity,Player photo blocker: Kennedy Burke,verify_identity_for_review_renders|hold_identity|revise_asset,recheck_decision_source_source_file_and_approval_timestamp,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_kennedy_burke,Kennedy Burke,headshot,assets/leagues/wnba/athletes/connecticut_sun_kennedy_burke/headshot.png,suspicious_or_default_player_approval,warning,approved,valid_raster,meets_player_photo_floor,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,source_recheck_required,identity_hold_default_or_suspicious_approval,manual_review_required,blocked_until_identity_resolution,,,operator/inbox/wnba_athlete_identity_resolution.csv,data/asset_registry/wnba/athlete_identity_resolution_workflow.md,false,false,false,false,false,recheck_decision_source_source_file_and_approval_timestamp,Kennedy Burke: suspicious or default player approval; default decision=hold_identity; readiness=blocked_until_identity_resolution,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_kennedy_burke__1629568.png; approved_at_utc=2026-06-16T04:22:55.104225+00:00; approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required; bytes=16436; image_size=260x190
asset_review_0112_player_photo_connecticut_sun_leila_lacan,wnba_athlete_photo_onboarding,hold_photo_slot,Player photo blocker: Leila Lacan,verify_photo_for_review_renders|hold_photo_slot|revise_photo_asset,keep_photo_slot_disabled_until_asset_and_marker_are_reviewed,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_leila_lacan,Leila Lacan,cutout,assets/leagues/wnba/athletes/connecticut_sun_leila_lacan/cutout.png,missing_local_player_asset,error,missing,missing_file,not_available,review_only_not_renderable_until_approved,source_missing_or_unregistered,identity_unverified_asset_missing,manual_review_required,blocked_until_asset_or_format_fixed,,,operator/inbox/athlete_photo_onboarding_decisions.csv,data/asset_registry/wnba/athlete_photo_catalog.md,false,false,false,false,false,keep_photo_slot_disabled_until_asset_and_marker_are_reviewed,Leila Lacan: missing local player asset; default decision=hold_photo_slot; readiness=blocked_until_asset_or_format_fixed,athlete_images_registry; source_note=missing_review_required; asset_file_missing; cutout_slot_requires_manual_crop_review; path_missing
asset_review_0113_player_photo_connecticut_sun_leila_lacan,wnba_athlete_photo_onboarding,hold_photo_slot,Player photo blocker: Leila Lacan,verify_photo_for_review_renders|hold_photo_slot|revise_photo_asset,replace_with_decodable_png_jpg_or_webp_before_renderer_use,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_leila_lacan,Leila Lacan,cutout,assets/leagues/wnba/athletes/connecticut_sun_leila_lacan/cutout.png,player_photo_format_problem,warning,missing,missing_file,not_available,review_only_not_renderable_until_approved,source_missing_or_unregistered,identity_unverified_asset_missing,manual_review_required,review_format_before_renderer_use,,,operator/inbox/athlete_photo_onboarding_decisions.csv,data/asset_registry/wnba/athlete_photo_catalog.md,false,false,false,false,false,replace_with_decodable_png_jpg_or_webp_before_renderer_use,Leila Lacan: player photo format problem; default decision=hold_photo_slot; readiness=review_format_before_renderer_use,athlete_images_registry; source_note=missing_review_required; asset_file_missing; cutout_slot_requires_manual_crop_review; path_missing
asset_review_0114_player_photo_connecticut_sun_leila_lacan,wnba_athlete_identity_resolution,hold_identity,Player photo blocker: Leila Lacan,verify_identity_for_review_renders|hold_identity|revise_asset,recheck_decision_source_source_file_and_approval_timestamp,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_leila_lacan,Leila Lacan,headshot,assets/leagues/wnba/athletes/connecticut_sun_leila_lacan/headshot.png,suspicious_or_default_player_approval,warning,approved,valid_raster,meets_player_photo_floor,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,source_recheck_required,identity_hold_default_or_suspicious_approval,manual_review_required,blocked_until_identity_resolution,,,operator/inbox/wnba_athlete_identity_resolution.csv,data/asset_registry/wnba/athlete_identity_resolution_workflow.md,false,false,false,false,false,recheck_decision_source_source_file_and_approval_timestamp,Leila Lacan: suspicious or default player approval; default decision=hold_identity; readiness=blocked_until_identity_resolution,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_leila_lacan__1642303.png; approved_at_utc=2026-06-16T04:22:55.105077+00:00; approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required; bytes=15654; image_size=260x190
asset_review_0115_player_photo_connecticut_sun_nell_angloma,wnba_athlete_photo_onboarding,hold_photo_slot,Player photo blocker: Nell Angloma,verify_photo_for_review_renders|hold_photo_slot|revise_photo_asset,keep_photo_slot_disabled_until_asset_and_marker_are_reviewed,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_nell_angloma,Nell Angloma,cutout,assets/leagues/wnba/athletes/connecticut_sun_nell_angloma/cutout.png,missing_local_player_asset,error,missing,missing_file,not_available,review_only_not_renderable_until_approved,source_missing_or_unregistered,identity_unverified_asset_missing,manual_review_required,blocked_until_asset_or_format_fixed,,,operator/inbox/athlete_photo_onboarding_decisions.csv,data/asset_registry/wnba/athlete_photo_catalog.md,false,false,false,false,false,keep_photo_slot_disabled_until_asset_and_marker_are_reviewed,Nell Angloma: missing local player asset; default decision=hold_photo_slot; readiness=blocked_until_asset_or_format_fixed,athlete_images_registry; source_note=missing_review_required; asset_file_missing; cutout_slot_requires_manual_crop_review; path_missing
asset_review_0116_player_photo_connecticut_sun_nell_angloma,wnba_athlete_photo_onboarding,hold_photo_slot,Player photo blocker: Nell Angloma,verify_photo_for_review_renders|hold_photo_slot|revise_photo_asset,replace_with_decodable_png_jpg_or_webp_before_renderer_use,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_nell_angloma,Nell Angloma,cutout,assets/leagues/wnba/athletes/connecticut_sun_nell_angloma/cutout.png,player_photo_format_problem,warning,missing,missing_file,not_available,review_only_not_renderable_until_approved,source_missing_or_unregistered,identity_unverified_asset_missing,manual_review_required,review_format_before_renderer_use,,,operator/inbox/athlete_photo_onboarding_decisions.csv,data/asset_registry/wnba/athlete_photo_catalog.md,false,false,false,false,false,replace_with_decodable_png_jpg_or_webp_before_renderer_use,Nell Angloma: player photo format problem; default decision=hold_photo_slot; readiness=review_format_before_renderer_use,athlete_images_registry; source_note=missing_review_required; asset_file_missing; cutout_slot_requires_manual_crop_review; path_missing
asset_review_0117_player_photo_connecticut_sun_nell_angloma,wnba_athlete_identity_resolution,hold_identity,Player photo blocker: Nell Angloma,verify_identity_for_review_renders|hold_identity|revise_asset,recheck_decision_source_source_file_and_approval_timestamp,"Hold if identity, source, approval marker, crop, format, or dimensions are incomplete.",Revise through the review-only athlete-photo workflow before any renderer photo use.,player_photo,WNBA,athlete,connecticut_sun_nell_angloma,Nell Angloma,headshot,assets/leagues/wnba/athletes/connecticut_sun_nell_angloma/headshot.png,suspicious_or_default_player_approval,warning,approved,valid_raster,meets_player_photo_floor,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,source_recheck_required,identity_hold_default_or_suspicious_approval,manual_review_required,blocked_until_identity_resolution,,,operator/inbox/wnba_athlete_identity_resolution.csv,data/asset_registry/wnba/athlete_identity_resolution_workflow.md,false,false,false,false,false,recheck_decision_source_source_file_and_approval_timestamp,Nell Angloma: suspicious or default player approval; default decision=hold_identity; readiness=blocked_until_identity_resolution,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/connecticut_sun/connecticut_sun_nell_angloma__1643448.png; approved_at_utc=2026-06-16T04:22:55.104509+00:00; approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required; bytes=15340; image_size=260x190
