entity_type,entity_id,source_kind,source_url,source_domain,source_tier,manual_review_status,paid_source,download_allowed,approval_status,notes
team,fc_internazionale_women,logo_review_source,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact logo source requires manual review
team,fiorentina_women,team_site,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact club page requires manual review
team,fiorentina_women,roster,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact roster page requires manual review
team,fiorentina_women,logo_review_source,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact logo source requires manual review
team,genoa_women,team_site,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact club page requires manual review
team,genoa_women,roster,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact roster page requires manual review
team,genoa_women,logo_review_source,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact logo source requires manual review
team,juventus_women,team_site,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact club page requires manual review
team,juventus_women,roster,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact roster page requires manual review
team,juventus_women,logo_review_source,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact logo source requires manual review
team,lazio_women,team_site,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact club page requires manual review
team,lazio_women,roster,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact roster page requires manual review
team,lazio_women,logo_review_source,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact logo source requires manual review
team,napoli_femminile,team_site,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact club page requires manual review
team,napoli_femminile,roster,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact roster page requires manual review
team,napoli_femminile,logo_review_source,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact logo source requires manual review
team,parma_women,team_site,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact club page requires manual review
team,parma_women,roster,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact roster page requires manual review
team,parma_women,logo_review_source,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact logo source requires manual review
team,sassuolo_women,team_site,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact club page requires manual review
team,sassuolo_women,roster,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact roster page requires manual review
team,sassuolo_women,logo_review_source,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact logo source requires manual review
team,ternana_women,team_site,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact club page requires manual review
team,ternana_women,roster,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact roster page requires manual review
team,ternana_women,logo_review_source,https://www.figc.it/it/femminile/,www.figc.it,official_candidate,review_required,false,false,not_approved,Official FIGC source candidate; exact logo source requires manual review
team,as_saint_etienne_women,team_site,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact club page requires manual review
team,as_saint_etienne_women,roster,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact roster page requires manual review
team,as_saint_etienne_women,logo_review_source,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact logo source requires manual review
team,dijon_fco_women,team_site,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact club page requires manual review
team,dijon_fco_women,roster,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact roster page requires manual review
team,dijon_fco_women,logo_review_source,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact logo source requires manual review
team,fc_fleury_91_women,team_site,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact club page requires manual review
team,fc_fleury_91_women,roster,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact roster page requires manual review
team,fc_fleury_91_women,logo_review_source,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact logo source requires manual review
team,fc_nantes_women,team_site,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact club page requires manual review
team,fc_nantes_women,roster,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact roster page requires manual review
team,fc_nantes_women,logo_review_source,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact logo source requires manual review
team,le_havre_ac_women,team_site,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact club page requires manual review
team,le_havre_ac_women,roster,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact roster page requires manual review
team,le_havre_ac_women,logo_review_source,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact logo source requires manual review
team,mhsc_feminines,team_site,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact club page requires manual review
team,mhsc_feminines,roster,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact roster page requires manual review
team,mhsc_feminines,logo_review_source,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact logo source requires manual review
team,ol_lyonnes,team_site,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact club page requires manual review
team,ol_lyonnes,roster,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact roster page requires manual review
team,ol_lyonnes,logo_review_source,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact logo source requires manual review
team,olympique_marseille_women,team_site,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact club page requires manual review
team,olympique_marseille_women,roster,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact roster page requires manual review
team,olympique_marseille_women,logo_review_source,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact logo source requires manual review
team,paris_fc_women,team_site,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact club page requires manual review
team,paris_fc_women,roster,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact roster page requires manual review
team,paris_fc_women,logo_review_source,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact logo source requires manual review
team,paris_saint_germain_women,team_site,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact club page requires manual review
team,paris_saint_germain_women,roster,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact roster page requires manual review
team,paris_saint_germain_women,logo_review_source,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact logo source requires manual review
team,rc_lens_women,team_site,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact club page requires manual review
team,rc_lens_women,roster,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact roster page requires manual review
team,rc_lens_women,logo_review_source,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact logo source requires manual review
team,rc_strasbourg_alsace_women,team_site,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact club page requires manual review
team,rc_strasbourg_alsace_women,roster,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact roster page requires manual review
team,rc_strasbourg_alsace_women,logo_review_source,https://epreuves.fff.fr/competition/engagement/436476-arkema-premiere-ligue/phase/1/1/accueil,epreuves.fff.fr,official_candidate,review_required,false,false,not_approved,Official FFF source candidate; exact logo source requires manual review
